Ride_ID,Driver_ID,Date,Distance_km,Earnings,Tips,Rating
7111,6,2023-08-01,41.18,87.04,10.36,3.4
7112,56,2023-05-13,44.66,93.99,21.34,4.0
7113,65,2023-02-26,19.3,47.58,9.64,3.5
7114,33,2023-05-26,21.27,31.08,4.85,3.3
7115,17,2023-06-27,4.75,14.17,2.37,3.4
7116,26,2023-03-13,29.56,56.36,12.55,3.5
7117,49,2023-04-16,1.09,3.0,0.3,4.9
7118,57,2023-04-13,10.17,12.82,2.56,3.6
7119,6,2023-04-05,41.01,69.47,7.81,4.9
7120,75,2023-06-26,43.68,129.85,27.9,4.7
7121,70,2023-06-08,31.92,81.6,14.34,3.1
7122,33,2023-04-04,37.62,67.5,13.73,3.9
7123,13,2023-03-17,8.46,21.38,4.31,3.5
7124,47,2023-04-25,9.45,16.31,3.54,4.9
7125,44,2023-06-01,46.73,115.72,18.11,3.9
7126,25,2023-03-19,2.57,3.37,0.26,3.8
7127,37,2023-06-16,23.69,52.65,11.4,4.9
7128,23,2023-07-15,49.56,107.93,16.2,3.7
7129,17,2023-04-02,34.95,71.49,12.67,4.0
7130,35,2023-04-04,40.56,41.72,5.87,3.4
7131,23,2023-08-04,44.64,67.9,13.73,3.2
7132,40,2023-05-25,9.72,24.39,1.96,3.5
7133,34,2023-03-18,2.69,2.95,0.27,3.7
7134,61,2023-07-14,17.59,52.33,5.26,3.1
7135,92,2023-02-16,37.11,109.05,16.55,4.9
7136,17,2023-03-20,2.17,3.95,0.73,3.9
7137,97,2023-02-19,17.16,42.02,10.24,3.4
7138,95,2023-05-28,8.16,21.1,1.55,3.1
7139,38,2023-07-13,12.21,13.43,2.55,4.7
7140,68,2023-05-20,35.38,97.3,8.93,3.8
7141,49,2023-04-10,38.08,103.37,23.58,3.3
7142,43,2023-06-11,14.89,25.17,4.57,4.0
7143,46,2023-08-02,13.4,37.11,8.98,4.2
7144,86,2023-06-08,44.55,66.79,15.74,4.5
7145,19,2023-07-04,8.36,21.78,1.4,3.9
7146,79,2023-06-10,35.49,56.36,6.18,3.8
7147,99,2023-03-15,17.83,23.36,2.39,3.6
7148,32,2023-03-01,39.03,50.28,5.93,3.9
7149,22,2023-08-05,30.0,53.04,5.21,3.4
7150,82,2023-02-12,37.34,102.31,23.05,4.1
7151,90,2023-04-16,23.35,42.06,3.33,3.7
7152,35,2023-06-26,8.15,21.19,4.49,3.7
7153,27,2023-08-05,39.87,77.51,17.47,4.4
7154,22,2023-08-01,4.16,8.43,1.22,5.0
7155,81,2023-06-11,38.34,106.58,15.26,3.7
7156,8,2023-03-12,46.88,63.39,8.58,4.6
7157,80,2023-02-17,46.12,111.45,13.71,3.5
7158,10,2023-06-20,28.3,82.13,8.64,4.3
7159,7,2023-06-11,4.76,11.35,2.67,4.7
7160,13,2023-02-21,48.86,63.63,6.73,3.9
7161,49,2023-04-01,46.7,93.49,6.22,3.3
7162,43,2023-06-02,49.0,128.32,9.64,4.6
7163,95,2023-03-10,5.21,6.6,0.9,4.5
7164,55,2023-05-25,17.33,36.23,3.43,3.6
7165,82,2023-03-27,32.81,70.38,8.17,3.1
7166,80,2023-07-21,14.74,41.81,7.96,4.3
7167,67,2023-03-07,39.27,109.5,24.37,3.4
7168,51,2023-04-29,20.85,31.69,7.35,4.4
7169,17,2023-03-20,5.17,13.47,0.87,4.5
7170,80,2023-04-01,23.42,39.74,5.48,3.2
7171,6,2023-07-10,6.12,16.85,4.21,4.4
7172,99,2023-02-18,20.75,24.49,5.25,4.2
7173,87,2023-04-18,11.55,19.11,4.03,4.1
7174,64,2023-02-27,20.75,59.9,8.44,4.6
7175,73,2023-07-01,39.12,99.3,10.72,4.6
7176,95,2023-07-31,42.6,107.75,22.74,4.7
7177,34,2023-05-23,41.97,110.22,18.96,3.0
7178,58,2023-03-26,38.79,101.96,23.75,4.2
7179,36,2023-02-21,44.92,76.12,7.29,4.5
7180,55,2023-06-18,23.61,52.76,2.69,4.9
7181,28,2023-04-19,46.53,92.39,16.1,3.5
7182,61,2023-03-02,29.23,68.8,11.97,3.2
7183,99,2023-05-01,48.99,117.0,7.58,4.4
7184,68,2023-05-31,41.84,71.73,12.83,3.3
7185,52,2023-06-04,41.45,74.69,9.13,4.6
7186,50,2023-05-15,27.96,35.53,4.75,3.2
7187,76,2023-06-27,36.84,41.73,5.22,3.7
7188,44,2023-07-07,29.16,49.28,11.14,4.6
7189,53,2023-04-01,10.29,18.03,2.08,3.5
7190,93,2023-08-05,11.97,16.89,3.74,4.2
7191,84,2023-06-12,13.88,34.63,7.49,4.0
7192,67,2023-04-07,9.67,18.26,2.48,3.5
7193,8,2023-02-13,2.59,7.02,1.64,3.5
7194,14,2023-05-18,39.16,115.82,9.28,3.2
7195,84,2023-04-04,22.87,65.24,12.83,3.2
7196,56,2023-02-23,9.01,14.12,2.72,3.6
7197,4,2023-05-25,35.28,77.41,11.64,4.8
7198,58,2023-05-22,38.28,92.15,4.78,4.0
7199,85,2023-05-26,8.16,9.04,0.65,3.3
7200,27,2023-06-20,1.33,3.57,0.33,3.2
7201,4,2023-03-14,47.94,138.69,21.19,3.8
7202,41,2023-06-17,9.72,19.2,2.21,4.0
7203,92,2023-05-02,20.29,46.47,5.14,3.3
7204,72,2023-04-23,18.9,31.85,5.03,3.4
7205,98,2023-03-21,12.5,24.28,5.79,3.6
7206,24,2023-03-30,37.16,67.07,7.75,3.8
7207,3,2023-04-05,21.41,45.97,3.6,4.9
7208,50,2023-02-12,32.09,58.38,8.07,3.6
7209,28,2023-04-10,33.83,41.41,9.36,4.7
7210,83,2023-05-04,29.34,83.95,6.42,4.8
7211,55,2023-06-27,3.91,5.88,0.3,5.0
7212,82,2023-07-30,31.35,83.45,15.87,3.0
7213,46,2023-03-26,19.31,31.29,6.22,4.8
7214,50,2023-04-30,7.48,15.57,1.75,3.4
7215,86,2023-06-07,10.09,15.57,2.14,4.1
7216,39,2023-08-07,13.47,15.59,1.24,4.5
7217,46,2023-07-29,36.82,76.71,14.53,3.7
7218,2,2023-05-15,39.52,97.47,15.27,4.9
7219,75,2023-02-25,38.47,41.63,6.62,4.6
7220,77,2023-06-11,18.81,46.91,6.09,4.9
7221,69,2023-06-02,2.78,7.94,1.55,4.6
7222,71,2023-05-26,42.69,92.27,13.47,4.1
7223,81,2023-05-11,36.72,78.81,17.44,3.5
7224,80,2023-03-28,47.77,95.77,10.4,4.3
7225,10,2023-08-05,31.42,42.71,9.99,3.6
7226,41,2023-06-27,7.58,15.02,3.07,4.5
7227,68,2023-07-11,46.57,116.0,22.2,3.7
7228,1,2023-06-01,44.76,52.9,12.53,4.0
7229,73,2023-07-10,32.58,89.72,19.0,4.1
7230,62,2023-03-28,5.17,14.01,1.2,3.8
7231,78,2023-05-07,23.45,56.8,4.74,3.2
7232,86,2023-03-27,30.96,36.69,3.82,3.5
7233,73,2023-03-24,22.92,52.35,11.01,4.3
7234,17,2023-06-22,42.83,103.3,19.8,4.9
7235,10,2023-04-11,49.51,101.99,11.27,4.8
7236,10,2023-05-19,11.9,16.98,2.94,3.8
7237,36,2023-08-09,47.75,81.19,5.63,3.5
7238,35,2023-07-19,42.3,63.78,6.64,4.0
7239,96,2023-03-12,12.64,22.5,2.62,4.6
7240,49,2023-03-01,1.47,2.93,0.4,4.6
7241,67,2023-05-23,35.4,95.57,15.1,3.6
7242,18,2023-03-10,4.21,12.45,1.58,4.8
7243,21,2023-05-31,19.69,49.3,3.47,3.8
7244,76,2023-07-19,13.05,19.4,4.41,4.7
7245,31,2023-07-27,22.57,24.97,2.78,4.5
7246,71,2023-03-16,14.05,38.68,7.28,4.9
7247,86,2023-05-26,29.31,76.49,14.63,4.0
7248,39,2023-05-09,13.7,28.67,1.87,4.7
7249,45,2023-05-31,38.88,112.24,10.41,4.1
7250,26,2023-04-22,43.9,44.29,6.65,4.4
7251,77,2023-05-23,48.62,100.88,15.9,5.0
7252,62,2023-03-03,3.79,8.74,2.16,5.0
7253,44,2023-05-31,8.3,23.52,4.79,4.8
7254,55,2023-05-28,28.72,82.47,13.4,4.8
7255,89,2023-07-15,17.33,43.1,8.64,4.9
7256,96,2023-08-02,48.45,110.6,13.95,4.5
7257,97,2023-05-01,32.93,64.44,11.54,3.3
7258,90,2023-02-26,29.13,59.36,10.63,4.0
7259,45,2023-08-03,40.0,42.21,8.42,4.8
7260,47,2023-07-16,22.11,59.66,11.75,4.6
7261,98,2023-07-08,19.78,29.67,5.09,4.0
7262,65,2023-08-02,30.89,58.26,10.34,4.8
7263,95,2023-03-05,36.9,101.81,8.42,3.1
7264,68,2023-07-30,44.92,113.49,17.88,3.2
7265,89,2023-08-10,10.14,14.08,1.08,4.8
7266,72,2023-07-10,10.53,29.26,4.96,4.5
7267,53,2023-03-05,28.14,36.61,5.7,4.5
7268,81,2023-05-03,19.55,36.51,8.46,4.1
7269,11,2023-04-13,42.8,99.17,22.08,3.2
7270,32,2023-03-30,43.83,67.75,7.7,4.3
7271,22,2023-03-28,24.99,25.23,3.03,3.7
7272,11,2023-07-20,39.39,115.29,7.85,4.5
7273,24,2023-07-23,13.24,37.82,8.45,4.2
7274,98,2023-05-29,33.05,81.19,16.63,3.4
7275,76,2023-02-28,32.77,80.46,12.22,3.3
7276,90,2023-05-07,14.75,28.06,2.77,4.0
7277,4,2023-07-11,48.48,131.13,19.89,4.3
7278,5,2023-05-27,5.58,9.24,1.44,4.3
7279,56,2023-06-26,30.67,77.62,13.76,4.3
7280,31,2023-04-14,8.39,24.96,5.21,3.3
7281,11,2023-05-01,7.13,9.81,2.21,3.8
7282,47,2023-05-01,41.7,109.61,26.43,3.7
7283,72,2023-08-02,21.19,63.31,6.56,3.7
7284,56,2023-07-30,24.64,28.18,4.58,4.9
7285,52,2023-05-25,8.3,24.38,4.32,3.7
7286,92,2023-05-14,1.15,2.34,0.56,4.4
7287,44,2023-06-05,21.16,58.88,5.92,4.4
7288,21,2023-04-23,2.34,5.17,0.48,4.6
7289,77,2023-03-18,35.55,76.66,11.03,3.7
7290,96,2023-03-24,7.85,17.96,3.57,4.6
7291,7,2023-07-24,30.66,43.29,8.03,4.9
7292,38,2023-05-03,36.77,42.87,9.44,4.0
7293,69,2023-03-07,2.98,4.06,0.52,4.9
7294,88,2023-08-06,23.24,67.37,14.34,3.8
7295,79,2023-07-26,21.54,34.69,2.58,3.1
7296,52,2023-04-04,35.49,57.99,12.77,4.0
7297,52,2023-06-21,32.83,56.16,6.22,3.8
7298,47,2023-06-29,29.45,37.76,8.63,3.9
7299,12,2023-02-22,35.38,48.32,11.9,4.0
7300,2,2023-07-21,4.2,11.8,2.81,4.5
7301,67,2023-06-29,8.01,19.54,1.35,3.6
7302,8,2023-06-05,49.7,67.5,3.46,3.7
7303,96,2023-03-19,11.56,25.49,5.4,3.2
7304,15,2023-06-03,21.07,55.25,8.69,4.7
7305,81,2023-03-15,35.58,97.29,10.03,3.1
7306,36,2023-04-20,41.5,76.04,12.09,3.7
7307,23,2023-03-13,19.51,55.83,11.74,4.5
7308,28,2023-02-21,7.38,9.67,0.66,3.9
7309,36,2023-07-30,49.14,92.72,13.39,4.3
7310,58,2023-03-13,31.05,67.18,16.02,4.8
7311,92,2023-06-08,43.55,122.4,17.18,4.2
7312,40,2023-04-23,19.84,56.48,11.14,4.5
7313,87,2023-07-30,9.36,10.65,1.77,3.5
7314,68,2023-03-20,21.2,45.52,4.08,4.5
7315,43,2023-05-04,33.75,90.61,6.91,3.5
7316,22,2023-03-02,26.48,56.34,3.74,4.7
7317,25,2023-04-28,5.13,5.96,1.0,4.8
7318,4,2023-05-28,36.12,60.13,3.75,3.3
7319,16,2023-07-16,32.46,66.74,16.5,3.5
7320,84,2023-03-15,22.91,52.69,12.07,4.0
7321,30,2023-03-17,18.89,34.08,3.84,4.0
7322,100,2023-03-22,25.2,63.09,8.01,3.0
7323,77,2023-07-17,1.82,3.38,0.84,5.0
7324,48,2023-04-08,26.04,50.92,5.93,5.0
7325,60,2023-06-10,36.88,76.19,6.94,3.2
7326,98,2023-03-22,9.21,20.53,4.5,4.3
7327,46,2023-06-13,12.45,34.01,8.15,4.9
7328,30,2023-06-22,38.68,44.2,2.58,4.4
7329,84,2023-04-18,21.37,30.34,5.77,3.1
7330,20,2023-05-22,27.78,33.59,8.26,4.8
7331,98,2023-04-28,4.73,6.18,0.66,3.2
7332,96,2023-07-08,30.33,53.75,3.52,4.4
7333,64,2023-05-20,46.61,97.02,21.02,4.0
7334,34,2023-04-06,30.66,90.19,18.66,3.8
7335,83,2023-07-13,33.68,85.09,20.62,4.1
7336,87,2023-05-04,14.35,14.44,0.94,4.4
7337,97,2023-08-05,41.96,61.95,11.25,4.4
7338,32,2023-06-30,24.9,64.48,15.76,3.1
7339,51,2023-07-12,35.2,67.44,16.55,4.8
7340,76,2023-06-30,14.1,27.89,1.97,4.6
7341,10,2023-05-23,42.44,108.94,11.79,5.0
7342,19,2023-04-11,47.24,132.62,12.07,3.5
7343,26,2023-04-20,8.4,23.06,3.84,3.3
7344,92,2023-02-20,3.15,7.5,0.39,4.7
7345,85,2023-07-01,49.81,94.08,12.7,4.1
7346,28,2023-07-21,6.19,11.35,2.31,3.8
7347,51,2023-04-17,42.97,114.68,16.93,3.2
7348,5,2023-04-25,9.27,18.07,3.01,3.7
7349,86,2023-03-20,39.62,68.04,12.26,3.8
7350,52,2023-08-10,5.69,16.96,0.93,3.4
7351,71,2023-07-22,46.95,130.73,19.18,4.5
7352,61,2023-05-28,44.82,121.23,13.42,3.7
7353,76,2023-03-27,37.39,38.55,7.57,3.3
7354,64,2023-04-07,30.72,74.35,15.36,4.5
7355,79,2023-02-16,43.74,104.55,26.09,3.2
7356,85,2023-02-19,26.73,31.29,3.4,3.9
7357,13,2023-04-24,1.27,1.6,0.34,3.8
7358,42,2023-07-16,2.42,6.07,1.16,3.3
7359,16,2023-07-26,23.4,37.62,8.15,3.8
7360,8,2023-03-03,31.56,59.65,7.13,4.4
7361,82,2023-03-28,42.82,62.06,13.13,3.9
7362,4,2023-06-11,23.3,69.16,8.47,3.8
7363,37,2023-03-29,23.67,34.86,4.36,3.6
7364,14,2023-07-08,10.33,28.23,2.19,3.7
7365,92,2023-07-08,29.61,44.42,7.67,4.0
7366,97,2023-02-23,22.6,49.79,12.4,4.6
7367,75,2023-02-21,17.41,39.78,6.68,4.9
7368,71,2023-04-24,19.05,27.94,3.44,5.0
7369,50,2023-03-13,46.22,88.97,18.54,3.8
7370,69,2023-06-07,23.3,59.37,9.25,4.4
7371,34,2023-08-04,27.95,81.53,11.54,4.8
7372,58,2023-05-24,16.94,43.72,10.72,4.1
7373,51,2023-05-28,22.1,49.59,5.51,4.1
7374,35,2023-05-08,15.06,30.3,2.16,4.8
7375,55,2023-04-16,24.04,60.09,13.47,4.3
7376,80,2023-07-16,33.45,52.35,8.2,4.3
7377,80,2023-04-05,18.34,37.02,3.13,3.6
7378,92,2023-02-13,40.37,43.34,6.71,4.8
7379,85,2023-02-24,24.96,44.09,8.19,3.8
7380,28,2023-05-15,40.07,104.42,9.8,4.3
7381,66,2023-07-08,20.03,44.16,4.4,4.6
7382,96,2023-03-29,45.97,126.7,9.04,4.3
7383,98,2023-03-02,8.49,21.85,2.26,3.9
7384,64,2023-02-27,43.11,66.7,14.8,3.8
7385,47,2023-03-26,25.96,50.09,2.72,4.2
7386,19,2023-04-28,14.84,38.64,2.59,3.8
7387,11,2023-03-31,15.3,19.47,1.37,5.0
7388,39,2023-06-30,26.43,55.04,5.49,4.0
7389,40,2023-05-03,16.15,38.28,8.15,3.6
7390,45,2023-04-03,35.22,82.79,13.04,3.2
7391,74,2023-04-20,23.69,29.61,2.56,4.5
7392,77,2023-03-07,33.07,35.14,8.57,3.9
7393,64,2023-03-21,48.39,123.29,19.32,4.9
7394,89,2023-06-30,2.35,3.39,0.37,4.1
7395,42,2023-03-09,38.63,84.99,11.02,4.8
7396,72,2023-02-19,23.08,66.0,5.68,4.5
7397,56,2023-07-24,15.7,41.43,7.05,4.7
7398,9,2023-04-01,44.43,85.85,12.09,4.1
7399,51,2023-03-21,22.1,35.01,6.26,3.3
7400,18,2023-07-17,31.47,70.85,16.47,3.1
7401,76,2023-05-27,24.72,59.86,8.61,4.2
7402,36,2023-03-29,8.14,10.97,1.75,4.4
7403,60,2023-08-01,7.56,21.91,1.69,4.2
7404,5,2023-06-10,7.31,15.32,1.1,3.3
7405,36,2023-07-15,3.1,4.98,0.96,3.4
7406,96,2023-04-25,11.03,14.57,3.59,4.5
7407,26,2023-07-30,14.76,16.02,1.41,4.5
7408,63,2023-03-23,46.03,87.24,9.52,3.5
7409,34,2023-05-08,7.74,9.06,1.6,4.5
7410,16,2023-03-22,5.71,12.73,0.72,4.2
7411,9,2023-06-15,36.21,105.05,22.68,3.1
7412,37,2023-04-14,38.66,58.86,4.35,3.8
7413,38,2023-03-08,6.13,16.26,0.9,4.9
7414,11,2023-04-07,22.1,65.73,4.36,3.7
7415,55,2023-08-03,39.11,108.72,18.5,4.9
7416,87,2023-07-25,11.44,13.69,0.89,3.5
7417,53,2023-02-19,27.08,30.17,3.78,4.9
7418,8,2023-03-24,48.07,119.66,26.35,3.8
7419,61,2023-06-29,13.3,17.41,3.28,4.1
7420,29,2023-08-06,5.34,11.85,2.5,4.3
7421,93,2023-02-27,6.78,10.72,1.45,3.1
7422,60,2023-06-21,12.66,26.25,4.2,4.6
7423,40,2023-06-20,25.12,58.66,5.32,3.5
7424,5,2023-04-02,22.26,33.53,4.33,4.3
7425,18,2023-03-24,41.33,52.75,4.48,4.8
7426,85,2023-07-21,8.95,17.91,1.35,4.5
7427,10,2023-07-03,6.18,10.38,2.25,4.3
7428,8,2023-06-05,5.23,13.6,3.39,4.7
7429,1,2023-02-13,4.12,7.84,1.72,4.5
7430,12,2023-03-04,37.46,48.97,8.96,4.3
7431,44,2023-05-07,26.37,31.53,7.12,4.9
7432,30,2023-05-03,26.03,72.34,7.79,3.1
7433,85,2023-06-23,29.29,73.44,4.08,4.8
7434,78,2023-04-11,2.12,6.01,1.14,3.3
7435,68,2023-04-26,30.19,44.93,3.52,4.2
7436,7,2023-06-21,22.03,30.96,4.64,3.3
7437,3,2023-04-22,17.38,24.94,1.51,3.3
7438,23,2023-02-22,39.13,92.12,12.95,3.6
7439,49,2023-02-16,45.21,77.77,15.6,4.5
7440,57,2023-04-02,23.31,50.97,5.87,3.2
7441,20,2023-06-19,26.02,37.99,4.0,4.3
7442,28,2023-05-18,41.65,95.41,15.55,4.7
7443,71,2023-04-21,43.93,54.07,9.26,4.1
7444,31,2023-07-15,47.75,69.91,5.45,3.9
7445,40,2023-06-10,3.42,4.4,0.67,3.8
7446,23,2023-04-13,47.78,103.13,23.68,3.5
7447,43,2023-04-02,27.77,39.36,7.46,3.7
7448,81,2023-03-29,29.93,70.42,15.71,3.3
7449,87,2023-03-31,38.59,75.07,18.51,4.8
7450,57,2023-04-20,18.95,32.47,4.0,4.5
7451,4,2023-02-12,41.25,105.87,25.06,4.3
7452,23,2023-04-20,32.25,84.09,7.15,3.5
7453,29,2023-07-29,12.48,31.56,7.32,4.5
7454,73,2023-05-21,40.9,84.11,4.66,3.7
7455,38,2023-03-25,13.22,17.35,3.87,4.1
7456,95,2023-03-30,7.71,17.66,2.02,4.2
7457,34,2023-03-16,15.03,40.6,7.38,3.8
7458,57,2023-04-26,27.55,82.05,11.39,4.2
7459,22,2023-05-23,45.34,48.19,9.91,3.1
7460,69,2023-04-08,40.22,59.41,7.85,3.2
7461,98,2023-06-15,39.68,39.96,9.76,4.6
7462,22,2023-07-04,16.44,24.02,5.3,3.6
7463,37,2023-05-04,47.34,61.18,11.84,3.9
7464,81,2023-02-22,26.64,36.39,7.68,4.2
7465,89,2023-02-25,45.0,124.83,29.18,3.2
7466,57,2023-07-14,1.05,3.09,0.53,4.9
7467,19,2023-03-05,40.42,73.27,9.7,4.6
7468,3,2023-03-27,6.32,13.0,2.51,3.7
7469,60,2023-06-25,37.55,54.52,3.29,4.2
7470,89,2023-05-26,28.58,32.9,3.42,4.6
7471,92,2023-03-11,17.46,23.09,5.59,4.0
7472,30,2023-05-08,13.65,32.94,7.72,3.2
7473,28,2023-04-22,4.84,14.19,2.33,4.5
7474,58,2023-03-02,47.02,49.17,4.02,4.5
7475,39,2023-04-18,20.15,47.47,4.7,4.2
7476,60,2023-06-16,8.74,9.26,0.95,3.2
7477,88,2023-05-08,24.04,71.97,9.92,3.6
7478,43,2023-07-16,3.01,6.63,1.59,3.7
7479,52,2023-07-24,16.01,37.59,7.85,3.7
7480,70,2023-03-31,35.72,96.26,21.49,4.9
7481,51,2023-04-30,20.29,25.57,2.86,4.4
7482,60,2023-02-25,18.23,42.55,8.87,4.3
7483,58,2023-07-10,36.69,92.82,15.44,4.9
7484,99,2023-08-01,29.69,36.52,7.21,4.1
7485,71,2023-08-01,41.81,89.87,4.77,4.2
7486,29,2023-07-22,28.69,29.21,4.06,3.7
7487,96,2023-04-21,34.93,71.58,4.71,4.0
7488,41,2023-06-21,32.39,68.7,16.05,3.4
7489,16,2023-03-23,26.92,31.69,4.6,3.9
7490,89,2023-07-21,7.34,16.93,2.95,4.6
7491,96,2023-04-07,28.47,55.6,6.77,4.1
7492,58,2023-05-23,11.01,28.18,6.58,4.0
7493,6,2023-06-09,1.85,4.94,1.01,4.3
7494,62,2023-05-16,32.51,96.21,8.99,3.6
7495,29,2023-08-04,19.25,24.78,5.32,3.5
7496,39,2023-04-25,4.45,6.27,0.78,3.5
7497,51,2023-07-25,8.54,25.07,4.18,4.6
7498,40,2023-05-25,42.76,123.46,15.79,3.7
7499,46,2023-05-15,3.26,4.74,1.18,4.9
7500,22,2023-06-20,21.18,58.13,7.89,4.6
7501,80,2023-04-24,2.24,2.35,0.33,3.7
7502,92,2023-06-29,13.17,33.04,2.86,3.3
7503,22,2023-02-26,22.75,38.42,3.94,4.5
7504,93,2023-03-01,19.26,42.8,3.87,4.5
7505,50,2023-05-29,28.83,60.4,12.21,3.6
7506,64,2023-08-06,14.67,30.83,6.78,3.9
7507,10,2023-05-19,1.97,5.81,0.67,3.0
7508,96,2023-06-09,31.76,91.39,11.72,4.4
7509,57,2023-03-02,32.74,47.37,11.41,4.4
7510,13,2023-04-06,20.76,26.59,4.96,4.0
7511,64,2023-08-08,2.28,5.47,0.52,3.2
7512,78,2023-04-27,6.08,9.1,2.0,4.8
7513,92,2023-08-09,13.86,13.96,0.96,4.4
7514,34,2023-06-21,31.26,51.51,5.83,3.0
7515,59,2023-06-13,23.11,53.08,9.65,3.1
7516,85,2023-03-18,4.28,10.82,1.57,4.7
7517,73,2023-08-07,23.08,59.59,10.7,4.5
7518,92,2023-05-30,40.22,91.49,17.37,3.7
7519,42,2023-06-09,7.59,19.98,3.13,4.1
7520,65,2023-05-07,11.92,19.13,1.57,3.5
7521,34,2023-08-09,32.67,90.09,7.93,3.5
7522,55,2023-03-25,19.51,32.02,2.84,3.5
7523,41,2023-02-21,30.92,51.81,9.14,4.8
7524,85,2023-05-27,5.11,12.92,3.06,3.6
7525,1,2023-06-27,31.46,91.68,7.35,3.3
7526,20,2023-05-25,34.72,60.57,15.03,3.5
7527,35,2023-07-21,15.73,27.45,3.88,3.7
7528,71,2023-08-02,10.04,28.66,3.07,4.5
7529,27,2023-03-23,49.67,122.14,15.61,3.1
7530,12,2023-04-15,37.85,110.09,24.28,3.8
7531,2,2023-05-03,11.32,16.75,2.66,4.8
7532,17,2023-03-22,27.74,40.35,3.56,4.1
7533,70,2023-07-17,10.96,27.12,4.1,4.1
7534,80,2023-03-21,20.39,40.94,10.13,3.7
7535,71,2023-02-13,18.85,30.81,6.81,4.7
7536,25,2023-04-07,20.86,53.08,5.88,3.8
7537,47,2023-07-30,29.06,45.88,8.28,3.5
7538,72,2023-04-11,37.66,111.2,22.88,3.4
7539,43,2023-06-15,42.4,103.56,19.11,5.0
7540,98,2023-03-02,6.69,7.96,1.5,3.8
7541,65,2023-03-22,38.56,69.98,8.07,3.6
7542,35,2023-05-23,27.2,71.74,6.55,4.5
7543,57,2023-05-20,18.62,19.72,1.25,4.7
7544,41,2023-07-02,2.72,5.56,0.9,3.9
7545,75,2023-06-29,46.68,99.62,16.11,4.3
7546,59,2023-03-31,5.41,11.56,2.53,3.0
7547,54,2023-07-05,2.29,5.06,0.87,4.1
7548,59,2023-06-13,20.12,27.43,5.53,4.6
7549,78,2023-02-28,18.05,26.42,1.34,4.9
7550,56,2023-05-11,10.05,17.99,2.53,3.5
7551,84,2023-04-21,41.66,119.47,23.64,3.4
7552,88,2023-05-21,10.98,15.47,3.15,4.3
7553,27,2023-04-26,20.32,23.34,2.49,3.6
7554,100,2023-06-08,39.65,102.93,8.22,3.1
7555,26,2023-07-12,4.56,13.63,1.69,3.4
7556,93,2023-07-26,11.59,20.63,2.49,3.4
7557,39,2023-05-05,7.53,16.07,2.74,3.7
7558,20,2023-02-21,29.19,33.29,4.81,4.1
7559,75,2023-06-07,28.6,56.5,11.35,3.7
7560,95,2023-04-11,35.98,75.7,4.12,4.1
7561,73,2023-03-14,12.24,13.96,0.81,3.9
7562,22,2023-03-26,15.59,36.33,3.65,4.0
7563,55,2023-08-04,16.7,22.7,1.97,3.9
7564,7,2023-06-22,26.61,74.79,15.96,4.6
7565,6,2023-02-13,24.9,61.47,8.75,4.1
7566,43,2023-02-23,41.92,79.99,15.12,4.0
7567,27,2023-04-18,19.06,30.7,7.58,4.7
7568,90,2023-05-23,21.66,53.04,5.24,3.3
7569,76,2023-03-11,34.95,37.0,3.27,4.4
7570,23,2023-04-01,15.92,20.94,1.1,3.8
7571,2,2023-04-22,30.89,45.31,9.36,3.4
7572,33,2023-02-26,39.36,48.75,8.14,3.3
7573,51,2023-05-29,20.31,46.14,4.08,4.3
7574,46,2023-03-29,41.68,119.45,6.62,3.2
7575,55,2023-02-25,26.36,34.04,4.12,3.9
7576,57,2023-05-10,12.87,22.28,5.13,3.0
7577,42,2023-08-05,3.0,6.37,1.18,3.1
7578,39,2023-05-19,3.49,8.8,1.6,4.4
7579,17,2023-05-08,45.09,119.37,13.72,3.1
7580,83,2023-05-28,7.97,12.38,1.11,4.2
7581,47,2023-03-12,24.41,34.4,6.15,3.6
7582,1,2023-04-14,47.43,99.2,19.23,3.4
7583,5,2023-07-09,42.24,79.45,17.48,4.3
7584,22,2023-07-12,6.68,18.22,1.38,4.7
7585,26,2023-07-30,48.39,86.39,7.87,3.9
7586,25,2023-05-28,5.81,9.06,1.67,4.4
7587,50,2023-03-01,36.76,100.03,5.44,3.5
7588,70,2023-04-14,41.17,86.4,12.78,4.0
7589,43,2023-06-17,41.8,60.59,5.87,3.1
7590,45,2023-06-04,15.63,20.82,3.5,4.9
7591,31,2023-07-17,38.26,52.39,7.21,4.6
7592,96,2023-04-08,12.45,35.62,8.44,3.1
7593,91,2023-03-08,28.86,58.6,4.25,4.5
7594,51,2023-05-27,38.72,108.18,23.5,3.4
7595,17,2023-02-28,1.02,1.94,0.28,3.2
7596,62,2023-08-04,41.01,59.22,6.77,3.3
7597,58,2023-06-18,40.54,75.67,15.05,4.3
7598,31,2023-02-27,13.35,17.54,3.06,4.0
7599,32,2023-05-15,12.98,24.82,3.63,3.9
7600,47,2023-05-14,33.1,68.55,8.68,3.2
7601,60,2023-06-24,21.94,51.2,11.21,4.4
7602,43,2023-06-29,23.79,25.53,5.15,3.3
7603,47,2023-04-09,16.07,25.39,3.88,3.3
7604,10,2023-06-13,49.6,87.29,11.77,4.6
7605,31,2023-06-10,5.33,8.59,0.5,4.1
7606,15,2023-04-22,24.43,41.7,3.41,3.5
7607,68,2023-07-04,17.6,34.86,4.99,4.8
7608,49,2023-06-19,20.88,58.15,12.61,4.3
